Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore,Average Price,Price Change
2024-12-02,97185.17,98130.0,94395.0,95840.62,37958.66981,2024-12-02 23:59:59.999,3646639621.73758780,7560103,18821.93327000,1808458555.89058410,0,96262.5,-1344.550000000003
2024-12-03,95840.61,96305.52,93578.17,95849.69,35827.32283,2024-12-03 23:59:59.999,3413995542.01865610,5361712,17339.11167000,1652090703.17559560,0,94941.845,9.080000000001746
2024-12-04,95849.69,99000.0,94587.83,98587.32,43850.53728,2024-12-04 23:59:59.999,4241994533.78610610,6648724,22033.60112000,2132655972.04500000,0,96793.91500000001,2737.6300000000047
2024-12-05,98587.32,104088.0,90500.0,96945.63,109921.729662,2024-12-05 23:59:59.999,11048002942.14993118,12012364,56235.07835600,5657171374.76345580,0,97294.0,-1641.6900000000023
2024-12-06,96945.63,101898.99,95981.72,99740.84,45049.5331,2024-12-06 23:59:59.999,4456641685.36444370,6919102,21999.62416000,2175645718.55336060,0,98940.35500000001,2795.209999999992
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,2024-12-07 23:59:59.999,1487953846.83854580,2634566,6776.55000000,675350661.29733480,0,99641.59,91.15000000000873
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,2024-12-08 23:59:59.999,1459576946.40215100,2994709,7152.80173000,714745738.91883560,0,100004.35,1277.5999999999913
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,2024-12-09 23:59:59.999,5283626995.70564880,8445872,25472.08477000,2495722030.53709450,0,97682.98999999999,-3833.1300000000047
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,2024-12-10 23:59:59.999,4988660195.09242860,11556189,24523.09586000,2367164879.17077290,0,96263.26999999999,-683.4799999999959
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,2024-12-11 23:59:59.999,3745703763.01844990,8250511,19112.84559000,1897146318.21117040,0,98773.12,4532.0
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,2024-12-12 23:59:59.999,2949462583.86617050,8066322,14175.88661000,1430984456.67036050,0,100925.82,-1120.7100000000064
2024-12-13,100004.29,101895.26,99205.0,101424.25,21904.03923,2024-12-13 23:59:59.999,2203903393.07410050,5481660,10669.09365000,1073720887.63545590,0,100550.13,1419.9600000000064
2024-12-14,101424.24,102650.0,100609.41,101420.0,14191.70326,2024-12-14 23:59:59.999,1441594367.04631920,3374538,6790.24676000,689981854.13948960,0,101629.705,-4.240000000005239
2024-12-15,101420.0,105250.0,101237.14,104463.99,22228.921775,2024-12-15 23:59:59.999,2290462903.83579120,3638809,12668.89435500,1305611448.30009750,0,103243.57,3043.9900000000052
2024-12-16,104463.99,107793.07,103333.0,106058.66,41302.40274,2024-12-16 23:59:59.999,4364964400.63455291,8048054,20349.09950000,2150550899.24752251,0,105563.035,1594.6699999999983
2024-12-17,106058.65,108353.0,105321.49,106133.74,29064.936466,2024-12-17 23:59:59.999,3103833327.77510671,7212799,14187.32044600,1515158210.55198001,0,106837.245,75.09000000001106
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,2024-12-18 23:59:59.999,5194263316.25923660,8762120,23308.37525000,2407213144.26949820,0,103262.48999999999,-5929.7300000000105
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,2024-12-19 23:59:59.999,5487546517.70775260,7273941,26898.63715000,2677636003.90650610,0,99250.055,-2742.149999999994
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,2024-12-20 23:59:59.999,6022845238.83232620,7429007,29463.23021000,2822939306.66307790,0,95232.76999999999,343.58000000000175
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,2024-12-21 23:59:59.999,2296232055.19592620,3717638,11726.94119000,1146732451.42181330,0,97969.5,-513.4499999999971
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,2024-12-22 23:59:59.999,1857819866.36039980,3633551,9293.39749000,892081877.76277080,0,95849.215,-2105.729999999996
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,2024-12-23 23:59:59.999,3100007213.49456320,5464919,16339.58355000,1544707289.74436910,0,94529.45999999999,-304.8099999999977
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,2024-12-24 23:59:59.999,2287214424.70647590,3421549,11969.25390000,1156798174.58232600,0,96528.505,3782.1100000000006
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,2024-12-25 23:59:59.999,1426143976.04936360,3283028,7006.52650000,690465056.58718590,0,98600.58499999999,766.0200000000041
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,2024-12-26 23:59:59.999,2049123567.38677240,5203490,10071.87249000,973940616.12924430,0,97581.42,-3638.0099999999948
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,2024-12-27 23:59:59.999,2528567849.77946140,5718866,12945.51657000,1235623739.05781850,0,95522.295,-1492.570000000007
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,2024-12-28 23:59:59.999,794651624.83495550,2732061,4203.59876000,398416342.12816700,0,94934.82500000001,1000.9700000000012
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,2024-12-29 23:59:59.999,1278370863.97684710,2865838,5651.38589000,532195414.10274130,0,94174.76000000001,-1561.800000000003
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,2024-12-30 23:59:59.999,2573126059.76947800,5560563,13092.19646000,1220209278.25232730,0,93277.475,-946.1399999999994
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,2024-12-31 23:59:59.999,1845718801.92270400,3347847,9687.96775000,911716321.60540200,0,94141.86499999999,783.9499999999971
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,2025-01-01 23:59:59.999,975444194.13799830,1516556,5347.73648000,502914035.64059070,0,94019.575,1015.7899999999936
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,2025-01-02 23:59:59.999,2118411852.68127950,3569079,10915.96986000,1052226710.33367170,0,96115.75,2393.0099999999948
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,2025-01-03 23:59:59.999,1486610768.59079170,2851164,7468.60797000,727787246.89655880,0,97538.45999999999,1189.3899999999994
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,2025-01-04 23:59:59.999,881223751.63536030,1559982,4350.80221000,426524714.13055390,0,98146.60999999999,46.330000000001746
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,2025-01-05 23:59:59.999,793931715.95463240,1685799,3877.90985000,380355340.46860360,0,98056.82,143.10000000000582
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,2025-01-06 23:59:59.999,2540561688.77714340,3853702,12539.59534000,1260943259.46625620,0,100200.0,3871.9900000000052
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,2025-01-07 23:59:59.999,3170421659.71723590,4480562,14815.11453000,1464336049.70553450,0,99453.095,-5280.990000000005
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,2025-01-08 23:59:59.999,3205849081.11296200,5171208,15803.85091000,1503791328.69930850,0,94884.775,-1893.9900000000052
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,2025-01-09 23:59:59.999,3217669887.24539790,6027161,15323.62663000,1427812152.27276120,0,93292.995,-2508.1199999999953
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,2025-01-10 23:59:59.999,2962085343.28370360,5531444,15617.43823000,1469711545.65712720,0,94021.01000000001,2173.6199999999953
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,2025-01-11 23:59:59.999,665685994.93301000,1496191,3412.37671000,322346977.43545530,0,94441.33499999999,-126.11000000000058
2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,2025-01-12 23:59:59.999,813278829.65839490,1658863,4028.33031000,380691769.91844270,0,94580.645,-54.93000000000757
2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,2025-01-13 23:59:59.999,3930666134.34745740,5740963,19473.88042000,1797888178.84960790,0,92598.345,-8.970000000001164
2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,2025-01-14 23:59:59.999,2676048470.35695040,4532923,14248.69616000,1369464111.69349600,0,95858.61,2024.75
2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,2025-01-15 23:59:59.999,3006242382.88679460,3487945,15494.17873000,1527728226.30833280,0,98590.97,3936.5
2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,2025-01-16 23:59:59.999,2765162040.63979910,3762755,13513.53707000,1342462621.62732850,0,99100.895,-510.0500000000029
2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,2025-01-17 23:59:59.999,4040993985.47504680,3886907,20673.21300000,2131223293.20484620,0,102907.995,4090.179999999993
2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,2025-01-18 23:59:59.999,2521522119.37952530,3403162,11607.51274000,1204170928.37481190,0,103633.215,478.75999999999476
2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,2025-01-19 23:59:59.999,4513423971.41025210,5271920,21079.51082000,2193270771.00194450,0,103037.015,-3224.659999999989
2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,2025-01-20 23:59:59.999,9398787064.32071500,11597937,44770.52949200,4704453254.51538250,0,104569.0,928.4399999999878
2025-01-21,102260.0,103260.1,100119.04,102396.66,17975.98611,2025-01-21 23:59:59.999,1833121754.95383760,2792773,9027.89771000,920879424.87089290,0,101689.57,136.6600000000035
